,userId,productId,rating,comment,sentiment,consistency
1341,10657324,57762732,5,Dóng gói chưa cẩn thận làm sách bị df,neg,Invalid
1342,10668428,184466860,5,Sách ko cong gấp ko bị nếp,neg,Invalid
1343,10681858,274175495,4,Sách tương đối dễ đọc,neg,Invalid
1344,10693471,4780917,5,nội dung cuốn hút,neg,Invalid
1345,10693471,3304875,5,nội dung cuốn hút,neg,Invalid
1346,10693471,120219394,5,"sách bọc kĩ càng, chưa đọc nên chưa đánh giá đc",neg,Invalid
1347,10701275,12377498,5,"Đóng gói cẩn thận,sách đẹp,nội dung chưa đọc nên chưa có nhận xét",neg,Invalid
1348,10701275,52805060,5,"Đóng gói cẩn thận,sách đẹp,nội dung chưa đọc nên chưa có nhận xét",neg,Invalid
1349,10701275,147920903,5,"sách đẹp,đóng gói cẩn thận.Giao hang nhanh.",neg,Invalid
1350,10711418,3608625,5,"giao hàng nhanh, đóng gói chắc chắn, có tem chống hàng giả, shipper rất nhiệt tình",neg,Invalid
1351,10719380,105794407,5,nnjjjjjjj,neg,Invalid
1352,10719380,35740871,5,gũdtdut7dtd7t7tdt7d,neg,Invalid
1353,10719380,48613094,5,iyuiyfif8yf8yt86t868t6,neg,Invalid
1354,10735793,170708223,5,H,neg,Invalid
1355,10741484,75307228,5,"Cảm giác được khai sáng, cuốn sách giúp mình tiến hoá trong yêu đương",neg,Invalid
1356,10753405,273844978,4,Như ship cho sách cũ zay =))). Còn có 1 vết mốc bên trong,neg,Invalid
1357,10781891,76443018,5,Huu ich,neg,Invalid
1358,10781891,24490036,5,Hưu ich,neg,Invalid
1359,10781891,275702538,5,Huu ivh,neg,Invalid
1360,10781891,77982982,5,Huu ich,neg,Invalid
1361,10781891,55319105,5,Huu ich,neg,Invalid
1362,10781891,196001721,5,Huu ich,neg,Invalid
1363,10781891,90257133,5,Huu ich,neg,Invalid
1364,10781891,10392851,5,Huu ich,neg,Invalid
1365,10781891,57325187,5,Huu ich,neg,Invalid
1366,10781891,205808261,5,Huu ich,neg,Invalid
1367,10781891,13419678,5,Ii,neg,Invalid
1368,10784934,90227346,5,Đã mua 2 lần,neg,Invalid
1369,10784934,82912488,5,Sách kinh điển,neg,Invalid
1370,10792194,12053550,5,"Quá ngưỡng mộ ! Cả về trí tuệ (đương nhiên) , nhưng đặc biệt nhất là về khía cạnh con người.",neg,Invalid
1371,10808382,140416370,5,Quyển này mình nghĩ phải đọc chậm để ngẫm vì hàm lượng kiến thức rất nhiều,neg,Invalid
1372,10808382,4780917,5,Lần sau làm ơn có thể chú ý đến khâu đóng gói không ạ? Đều là mất tiền mua đâu ai muốn 1 quyển sách chủ chưa kịp đọc 1 chữ đã trớt gáy như kia đâu?,neg,Invalid
1373,10808765,9948009,5,Hữu ích lắm ạ vì đề cập đến triết lý rất gần gũi,neg,Invalid
1374,10820000,2496281,5,Great,neg,Invalid
1375,10822321,45663008,5,Rất ý nghĩa..nhà mình nên đọc nhé!.,neg,Invalid
1376,10826019,138107485,5,Chua kip doc nhưng sách dep giao gio can thạn,neg,Invalid
1377,10827656,90985722,5,Sách sịn xò,neg,Invalid
1378,10842523,8835141,5,Sách của bác Ánh thì luôn luôn đánh giá 5* dù cho nó có như thế nào!,neg,Invalid
1379,10844103,41299108,5,"sách mới, nội dung thì ai cũng đã biết, đáng để mua",neg,Invalid
1380,10845016,263500714,4,3 sao vì giao hàng châm,neg,Invalid
1381,10897996,3954355,5,"Chưa biết đánh giá như nào, nhưng theo cá nhân mình thì nên đọc💯",neg,Invalid
1382,10897996,52788072,5,Giao hàng cực nhanhhhhhhhh,neg,Invalid
1383,10914610,17336364,4,Sách bám bụi,neg,Invalid
1384,10921258,75307228,5,Sách sẽ kén người đọc. Nhưng nhìn chung là 1 góc nhìn mới khá tích cực,neg,Invalid
1385,10938857,3639597,1,"Shipper k giao sách tận nhà mà bảo mình ra lấy, vì đi lấy qn sách mà mh mất toi chiếc đt huawei nova 3i =((( h k biết sao để tìm thông tin của shipper để hỏi. Vậy nên ấn tượng của mình về qn sách dường như k còn đẹp như lúc mình mới xem nữa rôi =(((",pos,Invalid
1386,10965917,12377498,5,Cảm động kinh khủng tình cha con là một thứ tình cảm mà không một ngôn từ nào có thể diễn tả được,neg,Invalid
1387,10969139,273819808,5,"Một cuốn sách hay về tiền.
Nếu bạn có tham gia chiên chứng, đây là một cuốn sách không thể bỏ qua.
Mọi người đều có thể làm rất nhiều việc điên rồ với tiền của mình, nhưng có thực sự là chúng ta nhận ra điều đó không?",neg,Invalid
1388,10969139,36399672,5,"tác phẩm xuất sắc nên đọc, nhưng tính kết nối giữa các phần không cao, đọc có cảm giác mỗi một phần tác giả viết để viết vậy",neg,Invalid
1389,10969139,117238177,5,"Thư viện nửa đêm - hình thành từ giữa ranh giới của sự sống và cái chết, nơi bạn đọc được cuốn sách về những hối tiếc trong cuộc đời, nơi bạn có thể trải nghiệm các cuộc đời mà bạn đã bỏ qua khi lựa chọn ra quyết định.
Những cuộc đời ở đó chứa đựng câu trả lời cho câu hỏi giá như.
Nhưng quyền lợi luôn đi kèm nghĩa vụ, ánh hào quang luôn song kèm với bóng tối, bạn luôn phải trả giá tương ứng cho những gì bạn nhận được.
Mỗi cuộc đời nếu bạn chỉ sống trong vài giờ, vài ngày, vài tháng, vài năm ... ở một vài giai đoạn thì sao bạn có thể hiểu được nó?
Mỗi cuộc đời trải qua chỉ cho ta một bài học mà ta buộc phải học, bài học đó là .... mua sách đọc thì biết",neg,Invalid
1390,10976639,73125816,4,"Sách nội dung phong phú, dễ hiểu viết theo quan điểm của Vinalink, thực tế Digital marketing hiểu nôm na là áp dụng công nghệ số 4.0 vào marketing ( media/internet/...) nhưng sách giống in đại cho người đọc quá, có 1 số chỗ in sai và ngôn từ khá tắt",neg,Invalid
1391,10977904,52789367,5,"Sách 2023, mùi giấy bồng, in tại ct có in Viễn Đông, Hưng Yên. NXB Hội nhà văn.
Shop đóng gói chống sốc chắc chắn",neg,Invalid
1392,10977904,750578,5,Hồi ký,neg,Invalid
1393,10977904,45663008,4,"Nội dung sách hấp dẫn. Bản in năm 2022.
Trang 66-67 có font chữ nhỏ hơn các trang khác.
Tiki Trading đóng gói sơ sài, mình mua nhiều cuốn khác loại mà bị móp 1 cuốn ở góc. Góp ý Tiki Trading nên học hỏi dùng tấm nệm màu trắng giống Fahasaha để bảo vệ sách trước ghi cho vào hộp đóng gói!",neg,Invalid
1394,10977904,94173458,5,"Sách triết lý, không có bookmark đi kèm",neg,Invalid
1395,10979139,8885995,5,Gôpd,neg,Invalid
1396,10993223,106365090,4,"Nội dung giới thiệu lịch sử ra đời của dịch, có hướng dẫn cách gieo quẻ và chú giải 64 quẻ dịch. Có điều cách gieo quẻ trong sách miêu tả chưa chi tiết mình phải google thêm, cộng với cách tìm quẻ dịch cũng hơi khó, vẫn phải google :)",neg,Invalid
1397,10997657,997535,5,100đ,neg,Invalid
1398,10997657,13446508,4,Ccg,neg,Invalid
1399,11000321,44976191,4,Tôi đặt hàng 1 cuốn nhưng shop giao 2 cuốn. Mong shop nhận lại giúp tôi 1 cuốn.,neg,Invalid
1400,11015061,74021317,1,"(*) Đánh giá không tính điểm
Giao hàng nhanh
Chất lượng tốt 
Mãi ủng hộ tiki",pos,Invalid
1401,11021188,35283863,5,sách bị quăn góc. tiki nên xem xét lại phần đóng gói vận chuyển,neg,Invalid
1402,11033050,10005245,5,ưq,neg,Invalid
1403,11041618,273819808,4,"Cảm thấy hơi khó hiểu khi sách không bọc chống sốc thì thôi nhưng bọc nilong cũng không có. Bìa sách có một vài vết mực, bụi bẩn. Cũng may là sách k sao. Shop nên làm cẩn thận hơn",neg,Invalid
1404,11043939,1938895,5,nội dung sách thì mình khỏi bàn rồi nhma sau bao lần mua sách ở tiki thì đây chắc chắn p +100 đ cho tiki đã lắng nghe đóng góp mà đóng bọc sốc ntn chứ trc mình mua là sách trần bỏ hộp á,neg,Invalid
1405,11060120,22634335,5,????,neg,Invalid
1406,11078902,24951095,5,"Giao hàng nhang, đóng gói chắc chắn. Sách của NNA là nhất ❤️",neg,Invalid
1407,11084037,109017985,4,"hư ở góc, hơi cũ",neg,Invalid
1408,11094236,35191892,5,Cuốn sách rất giá trị với những người nhìn nhận vấn đề theo nhiều chiều. Cuốn sách nào của Yuval cũng thật đắt giá.,neg,Invalid
1409,11127119,7833728,5,nên đọc,neg,Invalid
1410,11140996,7369223,5,đọc xong cuốn sách tự nhiên cảm thấy mình như được trở về tuổi thơ vậy ???,neg,Invalid
1411,11140996,3954355,5,một cuốn sách ý nghĩa nên mua ❤,neg,Invalid
1412,11169668,52805060,5,Bất ngờ quá*insert sarcasm*.,neg,Invalid
1413,11169668,219148748,5,Bất ngờ quá *insert sarcasm*.,neg,Invalid
1414,11183838,276388548,5,"Sách dính bẩn, gập góc trang",neg,Invalid
1415,11189629,273819808,5,hku,neg,Invalid
1416,11197390,31509726,5,Quá là đáng iu ạ,neg,Invalid
1417,11197390,10383904,5,Truyện của bác Ánh thì luôn mang lại sự bình yên. Quyển này cũng thế,neg,Invalid
1418,11212333,54266567,4,"Nội dung thiên về tư duy con người, cách suy nghĩ.",neg,Invalid
1419,11212333,3608623,4,Nội dung tương đối,neg,Invalid
1420,11221480,74021317,5,sách ko có bọc,neg,Invalid
1421,11221480,117238177,5,Bìa sách đẹp lắm luôn. Nhưng mép bìa sách hơi bị xước,neg,Invalid
1422,11229351,78598381,5,mặc dù dichh bệnh nhưng tiki vẫn giao hàng đúng hẹn và đảm bảo 5k nè,neg,Invalid
1423,11273903,74021317,4,Mình chưa bao giờ thấy tiki đóng gói như vậy luôn. Sách tốt mà đóng gói vậy thì ẩu quá rồi,neg,Invalid
1424,11273903,3608625,4,Mình không thấy có sách tặng kèm khi nhận hàng ạ.  nhờ tiki kiểm tra giúp m nhé,neg,Invalid
1425,11277615,52789367,5,có bookcase,neg,Invalid
1426,11291244,277728224,5,"Đó là sự bình tỉnh suy xét đế xử lý tình huống, tác giả là người rất thông tâm lý học.",neg,Invalid
1427,11292360,168283405,4,Giao hàng nhanh nhưng nhà bán đóng gói quá ẩu từ hn về đn mà k có bọc chống sốc làm sách bị móp,neg,Invalid
1428,11305012,4780917,5,"1 cực phẩm văn học hiện đại
 sẽ rất khó để quên dc sách này. mình đọc xong 3 tuần mới có thể dành tâm trí sang cuốn sách khác được",neg,Invalid
1429,11310754,32490132,5,yes,neg,Invalid
1430,11324055,3082815,5,Đặt cuốn Tiểu sử Steve Jobs. Nhận được Tự truyện Benjamin Franklin :),neg,Invalid
1431,11330418,273119477,5,Một tuyệt phẩm!,neg,Invalid
1432,11336528,7982628,5,Tuyệt tác,neg,Invalid
1433,11352637,7982628,5,Sách đẹpppppp,neg,Invalid
1434,11358299,1565657,5,"Mua tặng chồng, ảnh minh hoạ để nhận xu",neg,Invalid
1435,11358299,74953479,5,Sách hayyyyyyyy,neg,Invalid
1436,11361226,8886007,4,bọc sơ sài bị trầy góc,neg,Invalid
1437,11368469,73125816,4,"Nội dung basic và thiên về kiểu ""giải ngố"" hơn",neg,Invalid
1438,11368469,271379451,4,Cũng bình thường.,neg,Invalid
1439,11368624,55319105,5,Gửi hàng trễ hơn dự kiến,neg,Invalid
1440,11420552,273844978,5,"Nội dung mình mới nghía qua thui nên không chắc để nhận xét, sách mới, không bị df",neg,Invalid
1441,11420552,69764541,5,"sách có màng co bên ngoài nên giao về không bị gãy góc hay xước bìa, chưa đọc nên chưa biết nội dung để review.",neg,Invalid
1442,11444654,274649745,5,"Có bọc chống sốc, hơi móp phần gáy mà ko đáng kể, nội dung khỏi phải bàn",neg,Invalid
1443,11450148,91947689,5,"Mình không thêm ảnh vì mong rằng mọi người hãy mua cuốn này, đọc và chiêm nghiệm. Nó đáng giá hơn rất nhiều lần giá tiền bỏ ra. Rất cảm ơn PACE đã đem đến một tác phẩm giá trị.",neg,Invalid
1444,11456196,42230121,5,nice,neg,Invalid
1445,11458748,72459686,5,sách khái quát,neg,Invalid
1446,11512407,76776245,5,"Mình đặt sách trên Tiki rất nhiều từ trước đến nay, nhưng đây là lần mình thấy thất vọng nhất. Sách cơ bản còn nguyên vẹn nhưng những góc sách thì không, góc sách bị cong và mòn nhiều, hy vọng Tiki sau này giao hàng cẩn thận hơn.",neg,Invalid
1447,11513886,55319105,5,Cuốn sách 10 điểm ko có nhưng,neg,Invalid
1448,11525835,102887973,5,"Không thấy có bookmark như các bạn khác.
Nội dung có yếu tố trinh thám, chứ không điều tra hay giải quyết được vụ án nào, đến kết truyện vẫn chưa có lời giải cụ thể. Truyện đề cập đến vấn đề mạo danh trên mạng, lựa chọn tự sát, các hội nhóm kín, giáo phái trên internet... Sách được viết từ khoảng 10 năm trước nên những vấn đề này hiện nay không còn quá mới lạ.",neg,Invalid
1449,11536329,57325187,5,sách hay mà đang kiếm quyển gốc,neg,Invalid
1450,11542105,56609155,5,"Giao sớm 3 ngày, có bọc màng quanh sách, đủ phụ kiện đi kèm.",neg,Invalid
1451,11549263,12377498,4,Đóng gói tệ. Gãy góc sách hết trơn,neg,Invalid
1452,11570512,275243138,5,Tuyêht,neg,Invalid
1453,11579338,22634335,5,hàng mới và báo gói chắc chắn,neg,Invalid
1454,11585418,74021317,5,Rất đúng với kỳ vọng,neg,Invalid
1455,11605279,42230121,5,Cuốn sách nội dụng rất hay ạ.có thể chữa lành mọi vết thương trong tâm hồn.  Xin cảm ơn nhà xuất bản xin cảm ơn Thầy và mọi người đã viết sách.,neg,Invalid
1456,11605279,100384412,5,Sách về dậy con ạ . Mọi ng nên mua cả bộ ạ. Xin cảm ơn tất cả những ai đã chung tay để viết in ấn và xuất bản sách và ship tới tận tay em ạ. Xin cảm ơn,neg,Invalid
1457,11613641,24951095,5,Bác Ánh viết sách thật sự rất hay.,neg,Invalid
1458,11613950,92488048,5,sách lý giải lý do tại sao chúng ta nên đọc sách và đọc sách như thế nào bên cạnh đó tác giả còn giới thiệu những tác phẩm của các tác giả khác.,neg,Invalid
1459,11616969,73207240,5,Sách còn seal luôn ạ huhu chả dám bóc. Đọc review mng khen khá nhiều nên mình để dành đấy chứ chưa đọc ngay ạ =)))),neg,Invalid
1460,11616969,52789367,5,"Nội dung sách thì mình không bàn tới vì quyển này quá nổi tiếng rồi. Sách mỏng hơn mình nghĩ, trong sách có nhiều trang in hình nhân vật mình khá thích. Hơi buồn vì không có bookmark 🥲",neg,Invalid
1461,11623680,275909699,4,"quyển này giao về tỉnh lắm bụi, thùng carton hơi nát",neg,Invalid
1462,11635548,276642618,4,sách mình đã muốn mua từ lâu. mới nhận nên chưa đọc nên chưa thể đánh giá được nội dung ngay,neg,Invalid
1463,11635747,10383904,5,Sách chân thật,neg,Invalid
1464,11649648,273819808,5,Hi,neg,Invalid
1465,11649648,107802183,5,Hiii,neg,Invalid
1466,11662464,208289682,5,Hài lòng,neg,Invalid
1467,11669023,8885995,5,"Sách kinh điển rồi, không cần bàn nội dung. Nhưng giao hàng bị méo sách, cong sách hic",neg,Invalid
1468,11672007,270114030,2,Sách mô tả nội dung sơ sài bằng những câu chuyện rời rạc theo lối kể chuyện. Tính ứng dụng thực tiễn không cao.,pos,Invalid
1469,11692197,76013378,5,"Cuốn sách viết đơn giản dễ hiểu, nhiều ví dụ minh hoạ. Tuy nhiên sách phương pháp xử lý số liệu, mà sách xây dựng chi mình về tư duy trình bày và cách chú ý đến đối tượng độc giả và thính giả",neg,Invalid
1470,11731484,52788072,5,Nội dung hấp dẫn,neg,Invalid
1471,11733187,12377498,5,"Nội dung sách siêu hay, hơi buồn nhẹ vì mình mua để làm bản lưu mà gáy sách bị bong keo một chút",neg,Invalid
1472,11767149,1681473,5,"Dấu gạch nối giữa Thế Giới Phẳng và Cuộc Cách Mạng Công Nghiệp Lần Thứ Tư.
Rất đáng để tìm hiểu.",neg,Invalid
1473,11791864,52691750,2,Nội dung hay nhưng sách bị mất hơn 10 trang (từ trang 97 đến 112). Mong tiki xem lại nhé,pos,Invalid
1474,11791864,109017985,5,Sách hay về nội dung. Mọi người sẽ không phải thất vọng khi mua 3 cuốn này,neg,Invalid
1475,11799722,74021317,4,"Sách có thể bọc bookcare nhưng lại ko có bookcare, vui lòng hoàn lại cho tôi",neg,Invalid
1476,11836058,82936273,5,Có steal bảo vệ,neg,Invalid
1477,11836564,52789367,5,Giao hàng nhanh. Có điều bọc không cẩn thận. May mà sách mình nhận không sao!,neg,Invalid
1478,11849519,3304875,5,"hơi bụi mép công, shipper mở hàng",neg,Invalid
1479,11849519,4780917,5,mép hơi cong,neg,Invalid
1480,11870070,273819808,5,Mua để dạy con cái biết dùng tiền từ bé,neg,Invalid
1481,11872392,273844978,4,"Giấy khá mỏng, sách bảo quản ko kỉ, hơi dơ, nói thiệt thì với giá này thì nên làm chữ bìa in nổi, cầm sách này trên tay tưởng mua phải in lậu trên mạng.",neg,Invalid
1482,11875205,52805060,5,Đọc nó rồi bạn sẽ băn khoăn liệu Nhân chi sơ tính bản thiện hay Nhân chi sơ tính bản ác,neg,Invalid
1483,11875205,73787185,5,Một cuốn sách cơ bản về địa chính trị của các khu vực chính trên thế giới.,neg,Invalid
1484,11875205,52329763,5,Một cuốn sách khó hiểu mà mình cảm thấy vẫn chưa hiểu hết về mọi việc,neg,Invalid
1485,11882081,199216988,5,"Sách có nội dung ý nghĩa với mình lắm, bọc cẩn thận, Tiki thì 5 sao rồi",neg,Invalid
1486,11929120,57325187,5,"Quy tắc làm giàu có từ 2000 trước công nguyên rất đơn giản nhưng lại khó thực hiện, chỉ cần tuân thủ 10 quy luật bạn sẽ trở thành triệu phú",neg,Invalid
1487,11929120,222679651,5,Đọc cuốn sách này giúp mình hiểu rõ hơn về thế giới chúng ta đang sống sẽ thay đổi ra sao. Tác giả có kiến thức uyên thâm trong mỗi lĩch vực giúp hiểu rõ hơn,neg,Invalid
1488,11929120,247858753,5,"Thục Mỹ, Thục Lệ, Thục Thanh, Tố Khiết, Xạo Mỵ (Mãn Muội), Trần Thiên Nhất, Trần Thiên Hoành, A Sơn, Cây Cau, Thiền Dâu Nành, Nhà họ Vương, tất cả tạo câu chuyện về miền quê Vĩnh Tĩnh, lôi cuốn có vui buồn châm biếm cổ hủ.",neg,Invalid
1489,11929120,73787185,5,"Đọc xong quyển sách này giúp mình đi ra thế giới hiểu hơn về nó tại sao Nga muốn có cảng nước ấm, trung quốc chiếm giữ tân cương, tây tạng, tây âu bị chia rẽ ở bên trong chủ yếu dầu mỏ khí đốt và các nước lớn như Pháp, Đức, Hoa Kỳ giống như được Chúa trời ưu đãi,... Địa lý luôn là nhà tù định nghĩa quốc gia mà các nhà lãnh đạo thế giới muốn thoát ra.",neg,Invalid
1490,11944614,3608623,5,Dạ vì bên mình gửi bưu điện nên họ chỉ tới từ 8-5h chiều ngày thường có tiện cho bạn nhận r thanh toán luôn ko,neg,Invalid
1491,11946345,97561438,5,Một quyển sách truyền cảm hứng cho tôi rất nhiều..cách để làm việc k mệt mỏi chính là biến nó thành niềm vui,neg,Invalid
1492,11946375,273819808,5,Nên mua,neg,Invalid
1493,11946375,140416370,5,Nên mua,neg,Invalid
1494,11952002,7833728,5,sách vẫn còn niêm yết,neg,Invalid
1495,11953379,3639597,5,Yyeyw,neg,Invalid
1496,11977772,74021317,5,"sách ko bị lỗi, ko dập nát, không bị móp gáy...",neg,Invalid
1497,11977772,147920903,5,"bọc sách không bị lỗi, sách mới, ko bị dập nát quăn mép",neg,Invalid
1498,11992154,32490132,4,Thực ra mua về chưa đọc được trang nào vì còn nhiều sách chưa đọc,neg,Invalid
1499,11996421,7833728,5,"Rất hay, làm thay đổi suy nghĩ",neg,Invalid
1500,11996421,75307228,5,Đọc có cảm giác dark,neg,Invalid
1501,12005919,14684312,5,Ý nghĩa,neg,Invalid
1502,12005919,100958457,5,Toẹt,neg,Invalid
1503,12005919,147920903,5,Tình,neg,Invalid
1504,12006439,347334,4,"giấy màu vàng dạy dặn, chữ và hình in rõ nét. bìa siêu đẹp, con mèo dễ thương, mà bìa phía sau lại bị cấn gãy. trời ơi mua 7 quyển mà cấn gãy hết 3 4 quyển tui tức mà tui không nói nên lời luôn á. sách tui mua về cưng như trứng hứng như hoa mà mới mua về đã bị gãy tè le tui đau lòng quá huhu. tính gửi 3 sao mà con mèo đẹp nên tặng 4 sao",neg,Invalid
1505,12006439,276642618,5,"Mình mua quyển này theo gợi ý trên Youtube. Sách bự chà bá, nhìn như quyển giáo trình. Sợ. Mình thắc mắc tại sao nxb không làm quyển cỡ nhỏ như bình thường nhỉ? Mình đọc giáo trình ngán lắm rùi cầm quyển này muốn xỉu ngang. Mà sách cũ lắm nha. Nhìn giống như bị người ta đọc rồi. Còn bị bãy góc nữa. Khóc",neg,Invalid
1506,12013888,50277621,5,"Mới nhận đc sách hôm nay, đọc lướt vài trang đầu, một kiến thức tổng quát về An Nam từ họ Trịnh và họ Nguyễn, những giáo sĩ truyền giáo đầu tiên, trãi dài theo dòng lịch sử xứ đàng trong ... Sách tương đối mỏng, 208 trang.",neg,Invalid
1507,12013888,117238177,4,"Để sách trong giỏ hàng lâu rồi, đợi giá sale mua. Sách đc giao từ Hà Nội, nhưng về đến chổ mình tương đối nhanh.",neg,Invalid
1508,12016594,275243138,4,Mép sách có hấu hiệu gãy như trong ảnh. Mong lần sau nhà sách lưu ý giúp mình. Mình cảm ơn. 🥀🥀🥀,neg,Invalid
1509,12045926,76013378,5,.,neg,Invalid
1510,12045926,7718737,5,.,neg,Invalid
1511,12070839,55319105,5,Nội dung rất hấp dẫn,neg,Invalid
1512,12073201,44976191,5,"Gửi hàng đúng giờ, đóng gói cẩn thận",neg,Invalid
1513,12084645,44976191,4,Bị nhăn ở góc sách,neg,Invalid
1514,12088578,65443438,5,👍👍👍,neg,Invalid
1515,12088578,10397241,5,☘️,neg,Invalid
1516,12088578,14684312,5,👍👍👍👍,neg,Invalid
1517,12088578,109017985,5,☕☕☕,neg,Invalid
1518,12088578,73125816,5,👏👏👏,neg,Invalid
1519,12088578,57815506,5,👍👍👍,neg,Invalid
1520,12088578,52789367,5,👍👍👍,neg,Invalid
1521,12089983,82912488,5,"Cuốn sách là những nghiên cứu sâu sắc của tác giả về những công ty từ tốt đến vĩ đại, bản thân cảm nhận đk đây là cả một quá trình dành rất nhiều h đồng hồ để cho ra những cuốn sách này gửi tới người đọc. Cảm ơn tác giả.",neg,Invalid
1522,12089983,3608623,5,Một cuốn sách có thể thay đổi bản thân dành cho tất cả mọi người.?,neg,Invalid
1523,12091519,7982628,5,Tác phầm này mình đọc hết trong 5 ngày. Thực sự là kinh điển của kinh điển,neg,Invalid
1524,12096464,7982628,5,"sách tốt,tiện thể mời các bạn ghé thăm gian hàng the metal shop trên s pee của mình nhé",neg,Invalid
1525,12096464,4780917,5,"sách tốt,tiện thể mời các bạn ghé thăm gian hàng mô hình lắp ráp kim loại THE METAL SHOP trên s pee của mình nhé,cám ơn các bạn nhiều nha:>>",neg,Invalid
1526,12096464,35191892,5,"sách tốt,tiện thể mời các bạn ghé thăm gian hàng mô hình lắp ráp kim loại THE METAL SHOP trên s pee của mình nhé,cám ơn các bạn nhiều nha:>>",neg,Invalid
1527,12130096,52789367,5,rffd,neg,Invalid
1528,12130096,74021317,5,e😁rị,neg,Invalid
1529,12146069,80417220,5,Nội dung ý nghĩa,neg,Invalid
1530,12151124,7982628,5,Nội dung hấp dẫn,neg,Invalid
1531,12158372,50322710,5,Được,neg,Invalid
1532,12162290,57762732,5,A,neg,Invalid
1533,12167668,189643105,5,"Đánh giá shop 5 sao. Lên đơn, đóng cẩn thận và gửi hàng nhanh lẹ. 
Về nội dung sách thì mình chưa đọc tới nên chưa đánh giá được.",neg,Invalid
1534,12169644,52329763,5,m,neg,Invalid
1535,12178072,82996522,5,Cập nhật và tổng hợp đặc sắc.,neg,Invalid
1536,12209130,214186194,4,Nội dung sách tạm được. Ko như mình kỳ vọng,neg,Invalid
1537,12214005,54614797,4,Sách có vài vết ố,neg,Invalid
1538,12234042,17336364,5,Mua nhầm ai cần mình pass rẻ lại ạ. *** zalo,neg,Invalid
1539,12234591,35191892,5,Gud,neg,Invalid
1540,12240273,10005245,5,Sách này giúp bạn hiểu rõ hơn tâm lý của đàn ông và phụ nữ. Đặc biệt sự khác nhau trong lời nói và suy nghĩ của họ.,neg,Invalid
1541,12240445,273819808,5,"Kiếm tiền đã khó, giữ tiền còn khó hơn",neg,Invalid
1542,12261555,1565657,5,.,neg,Invalid
1543,12293130,50277621,4,Vua Gia Long với đánh giá của nhà nghiên cứu sử địa chính trị người Pháp.,neg,Invalid
1544,12293130,74021317,4,"Sách bìa mềm tay gấp khá đẹp.
Đóng gói không cẩn thận.",neg,Invalid
1545,12333905,52789367,5,sao mình đọc nội dung thấy khó hiểu,neg,Invalid
1546,12338029,55319105,5,"Sách được bọc cẩn thận..tuyệt vời..?
Nội dung chưa đọc nên k có ý kiến!",neg,Invalid
1547,12361567,10807782,5,Sách của cụ vẫn luôn uy tín,neg,Invalid
1548,12377311,275585434,5,"Nhà sách có tâm alpha Books, mong cuốn sách nào đến tay khách hàng cũng được như vậy. Cảm ơn rất nhiều",neg,Invalid
1549,12393733,225912339,4,"Sách hơi bụi, nhìn bên ngoài cũ",neg,Invalid
1550,12396721,50322710,4,"Chất lượng sách khá là tốt, nhưng mà đóng gói hơi ẩu làm phần bìa sách trong quá trình vận chuyển bị móp",neg,Invalid
1551,12415673,112110014,5,"Sách nói về tâm lý, hành động con người dựa trên các nghiên cứu khoa học. Nội dung dễ hiểu, nên đọc. Tuy nhiên có vài chỗ in bị lỗi mực, ko biết phải do cuốn của mình thôi ko.",neg,Invalid
1552,12417917,42230121,5,Sách nội dung có nhiều giá trị . Nên đọc,neg,Invalid
1553,12422043,273114488,4,"Sách tốt, tuy có đóng trong bao bóng xốp nhưng chỉ có 1 lớp nên vẫn bị cọ xát và nhăn 1 chút ở gáy sách. Nên quấn thêm 1 lớp thì tốt hơn.",neg,Invalid
1554,12470323,52789367,5,Mình vẫn ch đọc hết vì khó đọc quá,neg,Invalid
1555,12519680,6807847,5,sách giao đầy đủ chắc chắn ko có vấn đề gì.,neg,Invalid
1556,12519680,31509726,5,"sách mua về hài lòng lắm đầu tiên phải nói đến dịch vụ giao hàng của tiki đặt giao siêu nhanh sản phẩm giao về rất chất lượng giống hình,bìa khá đẹp,bọc bookcare bóng ko lỗi ôm sát vào sách ? ngoài ra còn kèm theo bookmark,khung ảnh... siêu ưng. còn về phần nội dung cốt truyện thì chưa đọc nên chưa đánh giá được nhưng biết chuyện của bác ánh nên rất hứng thú chắc sẽ cuốn hút lắm đây... Mọi người nên mua nếu có nhu cầu nhé một trong những tác phẩm nổi tiếng của bác Ánh mà nên tìm hiểu và đọc.❤?",neg,Invalid
1557,12524016,48481763,4,"Tác giả đôi khi cho ra những cách diễn giải quá dài dòng về các thí nghiệm của mình, nhưng vốn dĩ chuyện khoa học và thí nghiệm đã nhàm chán với người thường, tôi đánh giá rất cao chuyện tác giả cố gắng kể những câu chuyện ấy và lập luận để cho người đọc thấy đc toàn bộ câu chuyện, dù nó rất chán. Cách viết rất okie",neg,Invalid
1558,12524016,212356656,5,"Rất chính xác và vượt ngoài mong đợi ! Đây là quyển sách trình bày rất hiện thực cho Content viết trên các nền tảng Online ! Không hề bị vấn đề kiến thức Outdated như những quyển sách trước đó mình đọc ! Xoá luôn những cách hiểu sai phổ biến của dân content Amature, mới vào nghề, trong đó từng là mình gặp",neg,Invalid
